date,store_id,product_code,product_name,main_category,sub_category,unit,stock_level,sales_quantity,expiration_days_left,ordered_quantity
2024-03,PHARM02,MK010,블랙 마스크 중형,의약외품,마스크,pack,101,45,302,56
2024-03,PHARM01,MK010,블랙 마스크 중형,의약외품,마스크,pack,51,23,93,32
2024-03,PHARM01,DG002,베아제정,일반의약품,소화제,box,40,18,312,31
2024-03,PHARM02,HS008,라지 핸드스프레이,의약외품,손소독제,spray,93,41,185,54
2024-03,PHARM01,DG006,디제정,일반의약품,소화제,box,237,89,172,147
2024-03,PHARM02,HB010,투탑스정,전문의약품,고혈압_치료제,box,126,65,304,100
2024-03,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,92,47,36,62
2024-03,PHARM01,AN002,펜잘큐정,일반의약품,해열진통제,box,103,36,299,58
2024-03,PHARM02,MK003,비말차단 마스크,의약외품,마스크,pack,145,55,165,91
2024-03,PHARM02,EX007,클로트리마졸크림,일반의약품,외용제,tube,72,34,143,43
2024-03,PHARM01,SA008,메디가운,의약외품,방역용품,unit,52,26,294,40
2024-03,PHARM01,SA004,멸균장갑,의약외품,방역용품,box,156,70,360,114
2024-03,PHARM02,HT005,탁센정,일반의약품,해열진통제,box,134,66,271,109
2024-03,PHARM01,AB008,클래리스로마이신정,전문의약품,항생제,box,190,74,230,92
2024-03,PHARM02,TH010,스마트체온계,의약외품,체온계,unit,114,56,287,76
2024-03,PHARM01,DM007,아카보스정,전문의약품,당뇨병_치료제,box,18,9,120,13
2024-03,PHARM01,CG010,코푸시럽,일반의약품,감기약,bottle,160,54,173,94
2024-03,PHARM01,HB009,하이드랄라진정,전문의약품,고혈압_치료제,box,32,12,59,19
2024-03,PHARM02,NP003,퀘티아핀정,전문의약품,정신신경용제,box,203,83,195,120
2024-03,PHARM02,AB003,에리트로마이신정,전문의약품,항생제,box,250,84,157,107
2024-03,PHARM01,BD001,박카스밴드,의약외품,밴드_반창고,box,169,94,365,161
2024-03,PHARM02,AC003,독소루비신주,전문의약품,항암제,vial,159,83,188,147
2024-03,PHARM02,BD001,박카스밴드,의약외품,밴드_반창고,box,112,39,130,58
2024-04,PHARM02,AC008,파클리탁셀주,전문의약품,항암제,vial,89,30,102,44
2024-04,PHARM01,DS006,디아리톨정,일반의약품,지사제,box,91,39,179,67
2024-04,PHARM02,HT005,탁센정,일반의약품,해열진통제,box,179,65,266,107
2024-04,PHARM01,BD010,클린밴드,의약외품,밴드_반창고,box,69,24,327,37
2024-04,PHARM01,HB007,카프토프릴정,전문의약품,고혈압_치료제,box,139,57,70,74
2024-04,PHARM01,NP003,퀘티아핀정,전문의약품,정신신경용제,box,20,12,357,15
2024-04,PHARM01,MK010,블랙 마스크 중형,의약외품,마스크,pack,35,17,102,21
2024-04,PHARM01,DG009,엔자임파우더,일반의약품,소화제,sachet,154,78,275,130
2024-04,PHARM01,DM009,시타-메트정,전문의약품,당뇨병_치료제,box,173,60,121,75
2024-04,PHARM01,AN002,펜잘큐정,일반의약품,해열진통제,box,129,51,133,80
2024-04,PHARM02,DS003,키즈지사시럽,일반의약품,지사제,bottle,84,49,135,60
2024-04,PHARM01,AB008,클래리스로마이신정,전문의약품,항생제,box,139,59,31,95
2024-04,PHARM01,BD001,박카스밴드,의약외품,밴드_반창고,box,162,73,158,102
2024-04,PHARM01,HB006,엑스포지정,전문의약품,고혈압_치료제,box,50,23,176,35
2024-04,PHARM02,EX001,포비돈요오드액,일반의약품,외용제,bottle,101,55,172,67
2024-04,PHARM02,AC005,게피티닙정,전문의약품,항암제,box,65,34,70,45
2024-04,PHARM01,SA004,멸균장갑,의약외품,방역용품,box,123,67,152,107
2024-04,PHARM01,NP004,알프라졸람정,전문의약품,정신신경용제,box,58,33,84,44
2024-04,PHARM02,PA010,스포트겔 스프레이,일반의약품,진통소염제,spray,160,64,229,88
2024-04,PHARM02,AB003,에리트로마이신정,전문의약품,항생제,box,235,89,363,141
2024-04,PHARM01,DM010,다파-메트정,전문의약품,당뇨병_치료제,box,26,15,287,26
2024-04,PHARM02,HT004,게보린정,일반의약품,해열진통제,box,12,7,365,9
2024-04,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,173,70,196,111
2024-04,PHARM01,DG003,가스모틴정,일반의약품,소화제,box,131,44,318,67
2024-04,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,125,52,189,85
2024-04,PHARM01,PA004,제일파스,일반의약품,진통소염제,patch,51,25,224,35
2024-04,PHARM01,HS007,센서티브 세니타이저,의약외품,손소독제,gel,48,29,98,47
2024-04,PHARM01,TH007,키즈이어체온계,의약외품,체온계,unit,105,35,195,44
2024-04,PHARM02,BD001,박카스밴드,의약외품,밴드_반창고,box,57,27,192,47
2024-04,PHARM02,MK002,KF80 마스크 소형,의약외품,마스크,pack,53,28,44,38
2024-04,PHARM01,HS006,메디컬 세니겔,의약외품,손소독제,gel,118,57,133,90
2024-04,PHARM02,OC001,가그린 오리지널,의약외품,구강청결제,bottle,71,41,50,58
2024-04,PHARM02,NP008,클로자핀정,전문의약품,정신신경용제,box,73,32,239,55
2024-04,PHARM02,DG005,겔포스엠액,일반의약품,소화제,bottle,53,27,137,36
2024-04,PHARM01,DS005,카올린정,일반의약품,지사제,box,86,42,268,71
2024-04,PHARM01,DG002,베아제정,일반의약품,소화제,box,45,18,211,28
2024-04,PHARM01,DG006,디제정,일반의약품,소화제,box,270,96,157,147
2024-04,PHARM02,MK010,블랙 마스크 중형,의약외품,마스크,pack,78,34,146,52
2024-04,PHARM02,SA001,락스플러스 스프레이,의약외품,방역용품,bottle,93,37,274,50
2024-04,PHARM01,OG006,써큐란정,일반의약품,기타_일반의약품,box,62,24,43,39
2024-04,PHARM01,OE001,헬스밴드,의약외품,기타_의약외품,box,120,68,54,83
2024-04,PHARM02,HS008,라지 핸드스프레이,의약외품,손소독제,spray,122,65,259,97
2024-04,PHARM02,EX007,클로트리마졸크림,일반의약품,외용제,tube,104,38,270,59
2024-04,PHARM01,SA008,메디가운,의약외품,방역용품,unit,60,40,115,67
2024-04,PHARM01,DG010,트리몰정,일반의약품,소화제,box,71,29,127,44
2024-04,PHARM01,CG010,코푸시럽,일반의약품,감기약,bottle,69,37,352,45
2024-04,PHARM02,TH010,스마트체온계,의약외품,체온계,unit,83,45,178,59
2024-04,PHARM01,DM007,아카보스정,전문의약품,당뇨병_치료제,box,22,13,191,19
2024-04,PHARM02,NP003,퀘티아핀정,전문의약품,정신신경용제,box,188,73,265,131
2024-04,PHARM02,AC003,독소루비신주,전문의약품,항암제,vial,90,58,171,99
2024-04,PHARM02,OP003,졸피뎀정,전문의약품,기타_전문의약품,box,65,35,259,51
2024-04,PHARM01,HB009,하이드랄라진정,전문의약품,고혈압_치료제,box,23,10,86,15
2024-04,PHARM02,PA006,브루펜플러스정,일반의약품,진통소염제,box,83,34,224,53
2024-04,PHARM02,AN002,펜잘큐정,일반의약품,해열진통제,box,30,12,68,17
2024-04,PHARM02,OE002,스킨프로텍터,의약외품,기타_의약외품,tube,41,24,217,36
2024-04,PHARM01,AB001,아목시실린캡슐,전문의약품,항생제,box,194,77,146,134
2024-04,PHARM01,OP006,리스페리돈정,전문의약품,기타_전문의약품,box,137,57,82,74
2024-04,PHARM01,AN006,챔프시럽,일반의약품,해열진통제,bottle,158,56,230,73
2024-04,PHARM01,TH004,수은온도계,의약외품,체온계,unit,120,41,337,69
2024-04,PHARM02,OG003,칼디정,일반의약품,기타_일반의약품,box,184,63,204,84
2024-04,PHARM01,AN010,케토날캡슐,일반의약품,해열진통제,box,137,46,124,71
2024-04,PHARM02,AB004,레보플록사신정,전문의약품,항생제,box,91,32,50,50
2024-04,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,81,48,179,78
2024-04,PHARM01,MM005,롱액션멀미정,일반의약품,멀미약,box,142,59,46,96
2024-04,PHARM02,MK003,비말차단 마스크,의약외품,마스크,pack,96,60,118,75
2024-04,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,147,52,227,74
2024-04,PHARM02,OC002,클리오덴트,의약외품,구강청결제,bottle,63,23,268,39
2024-04,PHARM01,DS009,스톱디정,일반의약품,지사제,box,165,56,65,98
2024-04,PHARM02,TH002,이어체온계,의약외품,체온계,unit,53,29,215,43
2024-04,PHARM02,HT009,키즈부루펜시럽,일반의약품,해열진통제,bottle,25,17,104,27
2024-04,PHARM01,TH001,전자체온계,의약외품,체온계,unit,66,40,308,48
2024-04,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,144,78,173,136
2024-04,PHARM01,MM003,모션캡슐,일반의약품,멀미약,box,31,11,166,17
2024-04,PHARM01,DM008,글리메-메트정,전문의약품,당뇨병_치료제,box,244,91,266,122
2024-04,PHARM01,SA007,방진마스크,의약외품,방역용품,pack,124,61,153,105
2024-04,PHARM01,OC006,후라보노 구강청결제,의약외품,구강청결제,bottle,99,43,284,56
2024-04,PHARM01,DM001,글리메피리드정,전문의약품,당뇨병_치료제,box,131,52,347,64
2024-04,PHARM02,AN004,게보린정,일반의약품,해열진통제,box,34,12,51,18
2024-04,PHARM02,CG005,벤포라민시럽,일반의약품,감기약,bottle,153,51,326,66
2024-04,PHARM02,HB010,투탑스정,전문의약품,고혈압_치료제,box,152,62,124,97
2024-05,PHARM02,MK003,비말차단 마스크,의약외품,마스크,pack,102,45,172,77
2024-05,PHARM02,AN002,펜잘큐정,일반의약품,해열진통제,box,29,12,139,18
2024-05,PHARM02,HT005,탁센정,일반의약품,해열진통제,box,156,72,174,121
2024-05,PHARM01,HS007,센서티브 세니타이저,의약외품,손소독제,gel,58,38,76,60
2024-05,PHARM01,TH004,수은온도계,의약외품,체온계,unit,128,43,315,61
2024-05,PHARM02,DG005,겔포스엠액,일반의약품,소화제,bottle,74,32,174,55
2024-05,PHARM02,OP003,졸피뎀정,전문의약품,기타_전문의약품,box,64,33,286,57
2024-05,PHARM01,DG003,가스모틴정,일반의약품,소화제,box,171,77,109,116
2024-05,PHARM01,BD010,클린밴드,의약외품,밴드_반창고,box,44,18,81,22
2024-05,PHARM02,SA001,락스플러스 스프레이,의약외품,방역용품,bottle,97,35,79,53
2024-05,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,123,59,286,92
2024-05,PHARM02,OG003,칼디정,일반의약품,기타_일반의약품,box,120,61,86,86
2024-05,PHARM01,DS006,디아리톨정,일반의약품,지사제,box,93,46,33,69
2024-05,PHARM02,AC008,파클리탁셀주,전문의약품,항암제,vial,68,34,291,55
2024-05,PHARM01,DS009,스톱디정,일반의약품,지사제,box,163,68,38,109
2024-05,PHARM02,HB010,투탑스정,전문의약품,고혈압_치료제,box,141,55,259,80
2024-05,PHARM02,NP008,클로자핀정,전문의약품,정신신경용제,box,43,22,105,34
2024-05,PHARM01,DG010,트리몰정,일반의약품,소화제,box,61,27,278,35
2024-05,PHARM01,HS006,메디컬 세니겔,의약외품,손소독제,gel,174,73,49,128
2024-05,PHARM01,DM001,글리메피리드정,전문의약품,당뇨병_치료제,box,168,66,194,99
2024-05,PHARM01,HB006,엑스포지정,전문의약품,고혈압_치료제,box,45,26,125,39
2024-05,PHARM02,CG005,벤포라민시럽,일반의약품,감기약,bottle,121,63,213,84
2024-05,PHARM01,AN010,케토날캡슐,일반의약품,해열진통제,box,126,50,163,64
2024-05,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,106,37,86,65
2024-05,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,147,51,156,83
2024-05,PHARM01,MM005,롱액션멀미정,일반의약품,멀미약,box,151,73,339,128
2024-05,PHARM02,TH002,이어체온계,의약외품,체온계,unit,61,26,147,43
2024-05,PHARM02,HT009,키즈부루펜시럽,일반의약품,해열진통제,bottle,35,23,232,35
2024-05,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,171,77,356,108
2024-05,PHARM01,OC006,후라보노 구강청결제,의약외품,구강청결제,bottle,100,56,38,74
2024-05,PHARM02,PA010,스포트겔 스프레이,일반의약품,진통소염제,spray,95,63,115,107
2024-05,PHARM02,AC005,게피티닙정,전문의약품,항암제,box,123,47,362,61
2024-05,PHARM02,AN004,게보린정,일반의약품,해열진통제,box,39,14,215,22
2024-05,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,98,45,340,67
2024-05,PHARM01,AN006,챔프시럽,일반의약품,해열진통제,bottle,79,31,324,42
2024-05,PHARM02,MK002,KF80 마스크 소형,의약외품,마스크,pack,51,21,192,26
2024-05,PHARM01,NP004,알프라졸람정,전문의약품,정신신경용제,box,65,25,103,35
2024-05,PHARM02,OE002,스킨프로텍터,의약외품,기타_의약외품,tube,74,27,37,46
2024-05,PHARM02,PA006,브루펜플러스정,일반의약품,진통소염제,box,85,42,76,71
2024-05,PHARM02,AC003,독소루비신주,전문의약품,항암제,vial,85,56,295,75
2024-05,PHARM02,TH010,스마트체온계,의약외품,체온계,unit,149,72,96,127
2024-05,PHARM01,AB008,클래리스로마이신정,전문의약품,항생제,box,123,47,293,77
2024-05,PHARM02,HS008,라지 핸드스프레이,의약외품,손소독제,spray,163,66,248,113
2024-05,PHARM02,BD001,박카스밴드,의약외품,밴드_반창고,box,62,23,94,35
2024-05,PHARM02,DS003,키즈지사시럽,일반의약품,지사제,bottle,102,49,196,76
2024-05,PHARM01,DM009,시타-메트정,전문의약품,당뇨병_치료제,box,121,45,268,68
2024-05,PHARM02,MK010,블랙 마스크 중형,의약외품,마스크,pack,49,31,269,41
2024-05,PHARM01,SA008,메디가운,의약외품,방역용품,unit,63,30,309,48
2024-05,PHARM01,MK010,블랙 마스크 중형,의약외품,마스크,pack,39,20,67,29
2024-05,PHARM02,OC001,가그린 오리지널,의약외품,구강청결제,bottle,123,57,102,90
2024-05,PHARM01,AN002,펜잘큐정,일반의약품,해열진통제,box,119,66,200,93
2024-05,PHARM02,EX007,클로트리마졸크림,일반의약품,외용제,tube,61,28,140,34
2024-05,PHARM02,AB003,에리트로마이신정,전문의약품,항생제,box,175,86,117,147
2024-05,PHARM01,OG006,써큐란정,일반의약품,기타_일반의약품,box,98,39,34,52
2024-05,PHARM01,DG002,베아제정,일반의약품,소화제,box,62,22,218,38
2024-05,PHARM02,NP003,퀘티아핀정,전문의약품,정신신경용제,box,128,83,178,127
2024-05,PHARM01,MM003,모션캡슐,일반의약품,멀미약,box,16,8,188,10
2024-05,PHARM01,DM007,아카보스정,전문의약품,당뇨병_치료제,box,27,10,290,15
2024-05,PHARM01,CG010,코푸시럽,일반의약품,감기약,bottle,86,32,162,50
2024-05,PHARM01,HB009,하이드랄라진정,전문의약품,고혈압_치료제,box,15,7,267,11
2024-05,PHARM02,AB004,레보플록사신정,전문의약품,항생제,box,89,36,117,46
2024-05,PHARM01,DM008,글리메-메트정,전문의약품,당뇨병_치료제,box,113,62,57,97
2024-05,PHARM01,HB007,카프토프릴정,전문의약품,고혈압_치료제,box,118,49,227,70
2024-05,PHARM01,OP006,리스페리돈정,전문의약품,기타_전문의약품,box,133,50,160,68
2024-05,PHARM01,OE001,헬스밴드,의약외품,기타_의약외품,box,153,51,297,82
2024-05,PHARM02,OC002,클리오덴트,의약외품,구강청결제,bottle,69,30,252,41
2024-05,PHARM01,DS005,카올린정,일반의약품,지사제,box,111,41,214,58
2024-05,PHARM01,DG006,디제정,일반의약품,소화제,box,130,66,339,107
2024-05,PHARM01,PA004,제일파스,일반의약품,진통소염제,patch,96,38,136,52
2024-05,PHARM01,TH001,전자체온계,의약외품,체온계,unit,77,47,200,71
2024-05,PHARM01,TH007,키즈이어체온계,의약외품,체온계,unit,79,38,37,52
2024-05,PHARM01,SA004,멸균장갑,의약외품,방역용품,box,103,58,98,81
2024-05,PHARM01,DM010,다파-메트정,전문의약품,당뇨병_치료제,box,24,16,246,21
2024-05,PHARM02,EX001,포비돈요오드액,일반의약품,외용제,bottle,128,84,278,111
2024-05,PHARM01,BD001,박카스밴드,의약외품,밴드_반창고,box,143,61,205,92
2024-05,PHARM01,AB001,아목시실린캡슐,전문의약품,항생제,box,138,64,327,87
2024-05,PHARM01,NP003,퀘티아핀정,전문의약품,정신신경용제,box,17,10,236,12
2024-05,PHARM01,DG009,엔자임파우더,일반의약품,소화제,sachet,126,48,236,63
2024-05,PHARM01,SA007,방진마스크,의약외품,방역용품,pack,85,43,290,54
2024-05,PHARM02,HT004,게보린정,일반의약품,해열진통제,box,20,10,283,13
2024-06,PHARM02,AC003,독소루비신주,전문의약품,항암제,vial,203,74,275,113
2024-06,PHARM01,OE001,헬스밴드,의약외품,기타_의약외품,box,168,80,153,96
2024-06,PHARM01,DG006,디제정,일반의약품,소화제,box,288,117,219,181
2024-06,PHARM01,NP004,알프라졸람정,전문의약품,정신신경용제,box,51,32,46,55
2024-06,PHARM02,MK010,블랙 마스크 중형,의약외품,마스크,pack,71,32,280,43
2024-06,PHARM02,HT004,게보린정,일반의약품,해열진통제,box,26,11,98,17
2024-06,PHARM02,AN002,펜잘큐정,일반의약품,해열진통제,box,17,10,40,13
2024-06,PHARM01,DM007,아카보스정,전문의약품,당뇨병_치료제,box,28,13,63,20
2024-06,PHARM02,TH010,스마트체온계,의약외품,체온계,unit,170,58,128,70
2024-06,PHARM01,AB001,아목시실린캡슐,전문의약품,항생제,box,161,66,190,107
2024-06,PHARM02,PA006,브루펜플러스정,일반의약품,진통소염제,box,99,42,122,65
2024-06,PHARM02,OE002,스킨프로텍터,의약외품,기타_의약외품,tube,69,41,236,53
2024-06,PHARM01,SA004,멸균장갑,의약외품,방역용품,box,183,80,188,116
2024-06,PHARM01,AB008,클래리스로마이신정,전문의약품,항생제,box,118,66,55,83
2024-06,PHARM02,NP003,퀘티아핀정,전문의약품,정신신경용제,box,72,48,155,63
2024-06,PHARM02,EX007,클로트리마졸크림,일반의약품,외용제,tube,54,28,296,48
2024-06,PHARM01,SA008,메디가운,의약외품,방역용품,unit,53,25,105,39
2024-06,PHARM01,DG009,엔자임파우더,일반의약품,소화제,sachet,145,95,134,120
2024-06,PHARM02,EX001,포비돈요오드액,일반의약품,외용제,bottle,137,87,247,137
2024-06,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,152,51,298,88
2024-06,PHARM02,CG005,벤포라민시럽,일반의약품,감기약,bottle,150,66,269,107
2024-06,PHARM01,NP003,퀘티아핀정,전문의약품,정신신경용제,box,29,12,284,18
2024-06,PHARM01,DG010,트리몰정,일반의약품,소화제,box,80,51,289,75
2024-06,PHARM01,DM001,글리메피리드정,전문의약품,당뇨병_치료제,box,161,60,351,95
2024-06,PHARM01,TH001,전자체온계,의약외품,체온계,unit,91,60,294,99
2024-06,PHARM01,MK010,블랙 마스크 중형,의약외품,마스크,pack,28,18,224,32
2024-06,PHARM01,DM010,다파-메트정,전문의약품,당뇨병_치료제,box,53,19,320,30
2024-06,PHARM01,AN010,케토날캡슐,일반의약품,해열진통제,box,136,59,118,81
2024-06,PHARM01,DM009,시타-메트정,전문의약품,당뇨병_치료제,box,122,44,359,67
2024-06,PHARM01,MM005,롱액션멀미정,일반의약품,멀미약,box,184,62,250,90
2024-06,PHARM02,TH002,이어체온계,의약외품,체온계,unit,46,28,149,49
2024-06,PHARM02,DS003,키즈지사시럽,일반의약품,지사제,bottle,150,74,175,120
2024-06,PHARM01,DM008,글리메-메트정,전문의약품,당뇨병_치료제,box,143,87,139,138
2024-06,PHARM02,HT009,키즈부루펜시럽,일반의약품,해열진통제,bottle,36,17,354,20
2024-06,PHARM02,AB004,레보플록사신정,전문의약품,항생제,box,109,37,267,49
2024-06,PHARM01,OC006,후라보노 구강청결제,의약외품,구강청결제,bottle,123,58,85,84
2024-06,PHARM02,AN004,게보린정,일반의약품,해열진통제,box,32,11,296,15
2024-06,PHARM01,AN002,펜잘큐정,일반의약품,해열진통제,box,93,54,52,80
2024-06,PHARM01,OP006,리스페리돈정,전문의약품,기타_전문의약품,box,179,60,354,103
2024-06,PHARM02,MK002,KF80 마스크 소형,의약외품,마스크,pack,75,28,246,43
2024-06,PHARM01,AN006,챔프시럽,일반의약품,해열진통제,bottle,97,43,247,52
2024-06,PHARM02,OC001,가그린 오리지널,의약외품,구강청결제,bottle,131,56,220,86
2024-06,PHARM01,DG002,베아제정,일반의약품,소화제,box,47,26,315,43
2024-06,PHARM01,DS005,카올린정,일반의약품,지사제,box,101,34,264,60
2024-06,PHARM01,HS006,메디컬 세니겔,의약외품,손소독제,gel,107,56,228,100
2024-06,PHARM02,OC002,클리오덴트,의약외품,구강청결제,bottle,81,36,283,61
2024-06,PHARM02,OP003,졸피뎀정,전문의약품,기타_전문의약품,box,74,38,361,52
2024-06,PHARM01,TH007,키즈이어체온계,의약외품,체온계,unit,160,54,37,80
2024-06,PHARM02,HB010,투탑스정,전문의약품,고혈압_치료제,box,124,66,94,80
2024-06,PHARM02,AC008,파클리탁셀주,전문의약품,항암제,vial,70,43,44,58
2024-06,PHARM02,AB003,에리트로마이신정,전문의약품,항생제,box,131,53,50,67
2024-06,PHARM01,OG006,써큐란정,일반의약품,기타_일반의약품,box,72,32,197,41
2024-06,PHARM02,DG005,겔포스엠액,일반의약품,소화제,bottle,97,34,81,56
2024-06,PHARM02,HS008,라지 핸드스프레이,의약외품,손소독제,spray,121,48,268,65
2024-06,PHARM01,DS006,디아리톨정,일반의약품,지사제,box,131,52,310,91
2024-06,PHARM01,TH004,수은온도계,의약외품,체온계,unit,104,37,279,53
2024-06,PHARM01,HB007,카프토프릴정,전문의약품,고혈압_치료제,box,108,62,277,78
2024-06,PHARM01,HB009,하이드랄라진정,전문의약품,고혈압_치료제,box,36,12,244,20
2024-06,PHARM02,BD001,박카스밴드,의약외품,밴드_반창고,box,60,30,73,39
2024-06,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,127,47,280,67
2024-06,PHARM01,SA007,방진마스크,의약외품,방역용품,pack,95,39,167,56
2024-06,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,92,51,230,83
2024-06,PHARM01,HB006,엑스포지정,전문의약품,고혈압_치료제,box,61,26,197,32
2024-06,PHARM02,PA010,스포트겔 스프레이,일반의약품,진통소염제,spray,147,59,91,82
2024-06,PHARM02,AC005,게피티닙정,전문의약품,항암제,box,71,30,180,45
2024-06,PHARM01,BD010,클린밴드,의약외품,밴드_반창고,box,33,19,151,23
2024-06,PHARM01,BD001,박카스밴드,의약외품,밴드_반창고,box,140,64,190,81
2024-06,PHARM02,HT005,탁센정,일반의약품,해열진통제,box,83,45,341,75
2024-06,PHARM01,CG010,코푸시럽,일반의약품,감기약,bottle,124,49,199,65
2024-06,PHARM01,PA004,제일파스,일반의약품,진통소염제,patch,93,34,151,48
2024-06,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,217,84,197,133
2024-06,PHARM01,MM003,모션캡슐,일반의약품,멀미약,box,20,7,51,10
2024-06,PHARM01,DG003,가스모틴정,일반의약품,소화제,box,140,63,210,87
2024-06,PHARM02,MK003,비말차단 마스크,의약외품,마스크,pack,141,58,98,88
2024-06,PHARM02,SA001,락스플러스 스프레이,의약외품,방역용품,bottle,97,44,121,72
2024-06,PHARM01,HS007,센서티브 세니타이저,의약외품,손소독제,gel,96,40,242,62
2024-06,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,212,77,135,121
2024-06,PHARM01,DS009,스톱디정,일반의약품,지사제,box,241,85,42,151
2024-06,PHARM02,OG003,칼디정,일반의약품,기타_일반의약품,box,200,67,280,113
2024-06,PHARM02,NP008,클로자핀정,전문의약품,정신신경용제,box,68,29,33,42
2024-07,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,117,40,247,63
2024-07,PHARM02,NP008,클로자핀정,전문의약품,정신신경용제,box,50,33,272,41
2024-07,PHARM01,CG010,코푸시럽,일반의약품,감기약,bottle,59,31,170,55
2024-07,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,166,83,365,144
2024-07,PHARM02,MK003,비말차단 마스크,의약외품,마스크,pack,93,43,142,75
2024-07,PHARM01,AN010,케토날캡슐,일반의약품,해열진통제,box,122,60,272,88
2024-07,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,112,62,228,100
2024-07,PHARM01,AB001,아목시실린캡슐,전문의약품,항생제,box,127,72,62,116
2024-07,PHARM02,BD001,박카스밴드,의약외품,밴드_반창고,box,72,35,69,61
2024-07,PHARM01,MM005,롱액션멀미정,일반의약품,멀미약,box,149,71,125,88
2024-07,PHARM01,SA007,방진마스크,의약외품,방역용품,pack,66,44,251,76
2024-07,PHARM02,TH002,이어체온계,의약외품,체온계,unit,54,19,111,25
2024-07,PHARM01,DM001,글리메피리드정,전문의약품,당뇨병_치료제,box,152,64,244,86
2024-07,PHARM01,TH001,전자체온계,의약외품,체온계,unit,127,56,361,97
2024-07,PHARM02,PA006,브루펜플러스정,일반의약품,진통소염제,box,108,43,301,60
2024-07,PHARM01,DG010,트리몰정,일반의약품,소화제,box,91,50,194,68
2024-07,PHARM02,SA001,락스플러스 스프레이,의약외품,방역용품,bottle,132,48,161,78
2024-07,PHARM01,NP003,퀘티아핀정,전문의약품,정신신경용제,box,31,14,321,17
2024-07,PHARM02,PA010,스포트겔 스프레이,일반의약품,진통소염제,spray,254,86,38,149
2024-07,PHARM02,AC005,게피티닙정,전문의약품,항암제,box,110,52,142,76
2024-07,PHARM02,AN002,펜잘큐정,일반의약품,해열진통제,box,26,10,92,17
2024-07,PHARM02,CG005,벤포라민시럽,일반의약품,감기약,bottle,194,67,79,106
2024-07,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,129,47,365,56
2024-07,PHARM01,BD001,박카스밴드,의약외품,밴드_반창고,box,174,80,314,111
2024-07,PHARM01,OE001,헬스밴드,의약외품,기타_의약외품,box,202,71,283,107
2024-07,PHARM02,HT005,탁센정,일반의약품,해열진통제,box,175,65,358,106
2024-07,PHARM01,DG009,엔자임파우더,일반의약품,소화제,sachet,128,76,46,122
2024-07,PHARM01,HB006,엑스포지정,전문의약품,고혈압_치료제,box,58,20,110,31
2024-07,PHARM01,DM008,글리메-메트정,전문의약품,당뇨병_치료제,box,101,67,102,85
2024-07,PHARM01,HS006,메디컬 세니겔,의약외품,손소독제,gel,84,42,295,71
2024-07,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,165,57,80,71
2024-07,PHARM02,TH010,스마트체온계,의약외품,체온계,unit,189,64,194,113
2024-07,PHARM01,DM007,아카보스정,전문의약품,당뇨병_치료제,box,19,11,235,15
2024-07,PHARM01,DG006,디제정,일반의약품,소화제,box,254,120,356,193
2024-07,PHARM02,MK010,블랙 마스크 중형,의약외품,마스크,pack,67,34,195,50
2024-07,PHARM02,OP003,졸피뎀정,전문의약품,기타_전문의약품,box,92,31,296,39
2024-07,PHARM01,TH007,키즈이어체온계,의약외품,체온계,unit,80,33,164,56
2024-07,PHARM02,OG003,칼디정,일반의약품,기타_일반의약품,box,104,52,152,72
2024-07,PHARM02,AB003,에리트로마이신정,전문의약품,항생제,box,153,64,168,77
2024-07,PHARM01,DG002,베아제정,일반의약품,소화제,box,65,22,320,37
2024-07,PHARM02,NP003,퀘티아핀정,전문의약품,정신신경용제,box,170,81,133,98
2024-07,PHARM01,SA008,메디가운,의약외품,방역용품,unit,51,33,207,45
2024-07,PHARM02,EX007,클로트리마졸크림,일반의약품,외용제,tube,58,36,147,61
2024-07,PHARM02,OC001,가그린 오리지널,의약외품,구강청결제,bottle,145,51,30,65
2024-07,PHARM01,AN006,챔프시럽,일반의약품,해열진통제,bottle,112,40,125,56
2024-07,PHARM01,DS009,스톱디정,일반의약품,지사제,box,113,54,166,74
2024-07,PHARM02,HB010,투탑스정,전문의약품,고혈압_치료제,box,115,76,309,98
